Fecha,Tienda,Producto,Ventas,Ventas_Monto,Descuento_Aplicado,Categoría,Región,Temperatura_Promedio_C,Precipitacion_mm
2024-12-01 00:00:00,9,2,78,12059.21,2.47,Alimentos,Sur,18.5,11.6
2024-12-01 00:00:00,9,3,77,23855.05,4.24,Alimentos,Sur,18.5,11.6
2024-12-01 00:00:00,9,4,19,1824.76,0.0,Ropa,Sur,18.5,11.6
2024-12-01 00:00:00,9,5,34,9032.92,1.45,Salud,Sur,18.5,11.6
2024-12-01 00:00:00,9,6,72,11713.58,2.79,Hogar,Sur,18.5,11.6
2024-12-01 00:00:00,9,7,59,40910.37,4.94,Alimentos,Sur,18.5,11.6
2024-12-01 00:00:00,9,8,70,56669.79,14.01,Salud,Sur,18.5,11.6
2024-12-01 00:00:00,9,9,80,59628.36,2.92,Hogar,Sur,18.5,11.6
2024-12-01 00:00:00,9,10,79,13702.69,9.09,Electrónica,Sur,18.5,11.6
2024-12-01 00:00:00,9,11,72,56651.76,0.0,Alimentos,Sur,18.5,11.6
2024-12-01 00:00:00,9,12,49,21282.04,6.52,Alimentos,Sur,18.5,11.6
2024-12-01 00:00:00,9,13,32,20190.08,0.0,Electrónica,Sur,18.5,11.6
2024-12-01 00:00:00,9,14,38,32118.76,4.19,Salud,Sur,18.5,11.6
2024-12-01 00:00:00,9,15,50,13786.0,0.0,Electrónica,Sur,18.5,11.6
2024-12-01 00:00:00,9,16,79,59372.58,4.07,Ropa,Sur,18.5,11.6
2024-12-01 00:00:00,9,17,88,53444.1,5.32,Electrónica,Sur,18.5,11.6
2024-12-01 00:00:00,9,18,60,13170.79,8.02,Hogar,Sur,18.5,11.6
2024-12-01 00:00:00,9,19,57,20051.99,11.87,Electrónica,Sur,18.5,11.6
2024-12-01 00:00:00,9,20,94,32780.62,0.0,Salud,Sur,18.5,11.6
2024-12-01 00:00:00,10,1,54,35276.58,0.0,Electrónica,Oeste,25.5,5.2
2024-12-01 00:00:00,10,2,92,14555.01,0.2,Alimentos,Oeste,25.5,5.2
2024-12-01 00:00:00,10,3,43,13572.69,2.43,Alimentos,Oeste,25.5,5.2
2024-12-01 00:00:00,10,4,84,8067.36,0.0,Ropa,Oeste,25.5,5.2
2024-12-01 00:00:00,10,5,93,20234.02,19.29,Salud,Oeste,25.5,5.2
2024-12-01 00:00:00,10,6,53,7598.75,14.33,Hogar,Oeste,25.5,5.2
2024-12-01 00:00:00,10,7,34,22963.78,7.41,Alimentos,Oeste,25.5,5.2
2024-12-01 00:00:00,10,8,91,82035.18,4.25,Salud,Oeste,25.5,5.2
2024-12-01 00:00:00,10,9,41,27432.88,12.85,Hogar,Oeste,25.5,5.2
2024-12-01 00:00:00,10,10,82,15441.33,1.3,Electrónica,Oeste,25.5,5.2
2024-12-01 00:00:00,10,11,20,15736.6,0.0,Alimentos,Oeste,25.5,5.2
2024-12-01 00:00:00,10,12,70,29015.31,10.78,Alimentos,Oeste,25.5,5.2
2024-12-01 00:00:00,10,13,29,18297.26,0.0,Electrónica,Oeste,25.5,5.2
2024-12-01 00:00:00,10,14,35,28417.22,7.96,Salud,Oeste,25.5,5.2
2024-12-01 00:00:00,10,15,21,5790.12,0.0,Electrónica,Oeste,25.5,5.2
2024-12-01 00:00:00,10,16,39,29980.23,1.88,Ropa,Oeste,25.5,5.2
2024-12-01 00:00:00,10,17,43,26651.07,3.37,Electrónica,Oeste,25.5,5.2
2024-12-01 00:00:00,10,18,77,16894.54,8.07,Hogar,Oeste,25.5,5.2
2024-12-01 00:00:00,10,19,38,14155.4,6.68,Electrónica,Oeste,25.5,5.2
2024-12-01 00:00:00,10,20,70,24411.1,0.0,Salud,Oeste,25.5,5.2
2024-12-08 00:00:00,1,1,51,33316.77,0.0,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,1,2,90,13888.0,2.66,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,1,3,33,10588.47,0.82,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,1,4,60,5762.4,0.0,Ropa,Oeste,13.9,8.9
2024-12-08 00:00:00,1,5,73,18687.42,5.04,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,1,6,17,2673.0,6.04,Hogar,Oeste,13.9,8.9
2024-12-08 00:00:00,1,7,98,69060.98,3.39,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,1,8,50,46395.71,1.44,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,1,9,98,73069.1,2.89,Hogar,Oeste,13.9,8.9
2024-12-08 00:00:00,1,10,51,9532.93,2.03,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,1,11,98,77109.34,0.0,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,1,12,90,39150.67,6.37,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,1,13,82,51737.08,0.0,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,1,14,87,69315.01,9.69,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,1,15,66,18197.52,0.0,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,1,16,55,42109.06,2.28,Ropa,Oeste,13.9,8.9
2024-12-08 00:00:00,1,17,54,33856.88,2.25,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,1,18,81,18207.02,5.82,Hogar,Oeste,13.9,8.9
2024-12-08 00:00:00,1,19,78,28594.3,8.16,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,1,20,62,21621.26,0.0,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,2,1,87,56834.49,0.0,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,2,2,78,11289.99,8.69,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,2,3,62,20032.7,0.13,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,2,4,91,8739.64,0.0,Ropa,Oeste,13.9,8.9
2024-12-08 00:00:00,2,5,26,6747.62,3.73,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,2,6,47,6353.72,19.22,Hogar,Oeste,13.9,8.9
2024-12-08 00:00:00,2,7,37,26240.27,2.78,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,2,8,104,93165.7,4.85,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,2,9,56,38331.9,10.85,Hogar,Oeste,13.9,8.9
2024-12-08 00:00:00,2,10,95,17077.88,5.78,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,2,11,60,47209.8,0.0,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,2,12,80,36250.61,2.47,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,2,13,98,61832.12,0.0,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,2,14,56,48255.51,2.32,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,2,15,84,23160.48,0.0,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,2,16,78,60356.05,1.23,Ropa,Oeste,13.9,8.9
2024-12-08 00:00:00,2,17,47,28278.25,6.2,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,2,18,40,8994.35,5.78,Hogar,Oeste,13.9,8.9
2024-12-08 00:00:00,2,19,70,22892.31,18.07,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,2,20,61,21272.53,0.0,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,3,1,75,48995.25,0.0,Electrónica,Este,24.5,11.2
2024-12-08 00:00:00,3,2,68,9746.83,9.58,Alimentos,Este,24.5,11.2
2024-12-08 00:00:00,3,3,75,23204.49,4.37,Alimentos,Este,24.5,11.2
2024-12-08 00:00:00,3,4,37,3553.48,0.0,Ropa,Este,24.5,11.2
2024-12-08 00:00:00,3,5,23,5225.46,15.72,Salud,Este,24.5,11.2
2024-12-08 00:00:00,3,6,31,4492.23,13.41,Hogar,Este,24.5,11.2
2024-12-08 00:00:00,3,7,61,42365.19,4.79,Alimentos,Este,24.5,11.2
2024-12-08 00:00:00,3,8,88,75398.03,8.99,Salud,Este,24.5,11.2
2024-12-08 00:00:00,3,9,100,68089.84,11.31,Hogar,Este,24.5,11.2
2024-12-08 00:00:00,3,10,60,11182.25,2.32,Electrónica,Este,24.5,11.2
2024-12-08 00:00:00,3,11,86,67667.38,0.0,Alimentos,Este,24.5,11.2
2024-12-08 00:00:00,3,12,74,31039.33,9.72,Alimentos,Este,24.5,11.2
2024-12-08 00:00:00,3,13,90,56784.6,0.0,Electrónica,Este,24.5,11.2
2024-12-08 00:00:00,3,14,73,64094.77,0.47,Salud,Este,24.5,11.2
2024-12-08 00:00:00,3,15,79,21781.88,0.0,Electrónica,Este,24.5,11.2
2024-12-08 00:00:00,3,16,63,48665.33,1.4,Ropa,Este,24.5,11.2
2024-12-08 00:00:00,3,17,85,49810.83,8.64,Electrónica,Este,24.5,11.2
2024-12-08 00:00:00,3,18,74,17498.57,0.92,Hogar,Este,24.5,11.2
2024-12-08 00:00:00,3,19,37,13164.99,10.86,Electrónica,Este,24.5,11.2
2024-12-08 00:00:00,3,20,27,9415.71,0.0,Salud,Este,24.5,11.2
2024-12-08 00:00:00,4,1,79,51608.33,0.0,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,4,2,26,3967.34,3.74,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,4,3,66,20856.72,2.32,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,4,4,53,5090.12,0.0,Ropa,Centro,23.9,8.8
2024-12-08 00:00:00,4,5,127,31078.54,9.22,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,4,6,76,11055.67,13.07,Hogar,Centro,23.9,8.8
2024-12-08 00:00:00,4,7,59,42104.34,2.17,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,4,8,64,56139.97,6.83,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,4,9,75,56864.34,1.25,Hogar,Centro,23.9,8.8
2024-12-08 00:00:00,4,10,53,9579.92,5.26,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,4,11,26,20457.58,0.0,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,4,12,107,44859.65,9.76,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,4,13,101,63724.94,0.0,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,4,14,90,77279.73,2.66,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,4,15,78,21506.16,0.0,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,4,16,54,41563.99,1.75,Ropa,Centro,23.9,8.8
2024-12-08 00:00:00,4,17,61,35620.76,8.96,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,4,18,43,10015.7,2.4,Hogar,Centro,23.9,8.8
2024-12-08 00:00:00,4,19,60,20577.78,14.08,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,4,20,65,22667.45,0.0,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,5,1,69,45075.63,0.0,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,5,2,43,6728.76,1.29,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,5,3,39,12317.6,2.38,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,5,4,76,7299.04,0.0,Ropa,Oeste,13.9,8.9
2024-12-08 00:00:00,5,5,75,19325.38,4.41,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,5,6,80,10730.67,19.85,Hogar,Oeste,13.9,8.9
2024-12-08 00:00:00,5,7,92,65127.41,2.95,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,5,8,103,87625.48,9.64,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,5,9,88,63101.31,6.6,Hogar,Oeste,13.9,8.9
2024-12-08 00:00:00,5,10,34,6298.48,2.9,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,5,11,90,70814.7,0.0,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,5,12,72,31171.75,6.82,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,5,13,61,38487.34,0.0,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,5,14,86,72528.62,4.4,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,5,15,64,17646.08,0.0,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,5,16,29,22247.79,2.08,Ropa,Oeste,13.9,8.9
2024-12-08 00:00:00,5,17,32,19169.35,6.61,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,5,18,31,7114.24,3.84,Hogar,Oeste,13.9,8.9
2024-12-08 00:00:00,5,19,97,31718.02,18.08,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,5,20,92,32083.16,0.0,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,6,1,16,10452.32,0.0,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,6,2,68,10662.7,1.08,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,6,3,39,12531.16,0.68,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,6,4,93,8931.72,0.0,Ropa,Centro,23.9,8.8
2024-12-08 00:00:00,6,5,94,25156.5,0.72,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,6,6,64,10417.37,2.74,Hogar,Centro,23.9,8.8
2024-12-08 00:00:00,6,7,28,19262.67,5.69,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,6,8,88,72332.08,12.69,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,6,9,84,61180.24,5.14,Hogar,Centro,23.9,8.8
2024-12-08 00:00:00,6,10,59,10554.91,6.23,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,6,11,86,67667.38,0.0,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,6,12,78,33631.4,7.2,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,6,13,38,23975.72,0.0,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,6,14,54,43628.07,8.42,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,6,15,79,21781.88,0.0,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,6,16,72,55499.04,1.61,Ropa,Centro,23.9,8.8
2024-12-08 00:00:00,6,17,56,32905.76,8.39,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,6,18,25,5870.72,1.61,Hogar,Centro,23.9,8.8
2024-12-08 00:00:00,6,19,65,21020.74,18.98,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,6,20,86,29990.78,0.0,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,7,1,40,26130.8,0.0,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,7,2,54,8439.37,1.41,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,7,3,45,14170.42,2.67,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,7,4,39,3745.56,0.0,Ropa,Centro,23.9,8.8
2024-12-08 00:00:00,7,5,60,14275.26,11.74,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,7,6,83,13678.68,1.52,Hogar,Centro,23.9,8.8
2024-12-08 00:00:00,7,7,33,22040.97,8.44,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,7,8,68,55759.52,12.9,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,7,9,69,44563.69,15.88,Hogar,Centro,23.9,8.8
2024-12-08 00:00:00,7,10,74,13096.45,7.24,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,7,11,88,69241.04,0.0,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,7,12,25,10168.06,12.46,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,7,13,88,55522.72,0.0,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,7,14,51,44219.01,1.72,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,7,15,60,16543.2,0.0,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,7,16,87,65716.94,3.58,Ropa,Centro,23.9,8.8
2024-12-08 00:00:00,7,17,81,51080.85,1.69,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,7,18,44,9530.38,9.24,Hogar,Centro,23.9,8.8
2024-12-08 00:00:00,7,19,87,33775.35,2.74,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,7,20,28,9764.44,0.0,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,8,1,74,48341.98,0.0,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,8,2,76,11117.24,7.72,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,8,3,72,22952.4,1.46,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,8,4,34,3265.36,0.0,Ropa,Centro,23.9,8.8
2024-12-08 00:00:00,8,5,104,22458.24,19.89,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,8,6,76,11014.24,13.4,Hogar,Centro,23.9,8.8
2024-12-08 00:00:00,8,7,92,66255.18,1.27,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,8,8,48,41382.17,8.43,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,8,9,47,33099.89,8.27,Hogar,Centro,23.9,8.8
2024-12-08 00:00:00,8,10,77,14406.88,1.93,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,8,11,34,26752.22,0.0,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,8,12,78,31868.01,12.06,Alimentos,Centro,23.9,8.8
2024-12-08 00:00:00,8,13,94,59308.36,0.0,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,8,14,41,32729.18,9.51,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,8,15,87,23987.64,0.0,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,8,16,77,57635.76,4.46,Ropa,Centro,23.9,8.8
2024-12-08 00:00:00,8,17,49,30853.19,1.84,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,8,18,47,10561.26,5.85,Hogar,Centro,23.9,8.8
2024-12-08 00:00:00,8,19,20,7208.0,9.71,Electrónica,Centro,23.9,8.8
2024-12-08 00:00:00,8,20,71,24759.83,0.0,Salud,Centro,23.9,8.8
2024-12-08 00:00:00,9,1,42,27437.34,0.0,Electrónica,Sur,14.3,16.7
2024-12-08 00:00:00,9,2,23,3595.05,1.4,Alimentos,Sur,14.3,16.7
2024-12-08 00:00:00,9,3,59,18490.78,3.13,Alimentos,Sur,14.3,16.7
2024-12-08 00:00:00,9,4,44,4225.76,0.0,Ropa,Sur,14.3,16.7
2024-12-08 00:00:00,9,5,57,13799.31,10.19,Salud,Sur,14.3,16.7
2024-12-08 00:00:00,9,6,74,12225.69,1.28,Hogar,Sur,14.3,16.7
2024-12-08 00:00:00,9,7,78,53737.92,5.55,Alimentos,Sur,14.3,16.7
2024-12-08 00:00:00,9,8,23,20939.96,3.3,Salud,Sur,14.3,16.7
2024-12-08 00:00:00,9,9,46,32392.08,8.28,Hogar,Sur,14.3,16.7
2024-12-08 00:00:00,9,10,69,12703.57,3.5,Electrónica,Sur,14.3,16.7
2024-12-08 00:00:00,9,11,56,44062.48,0.0,Alimentos,Sur,14.3,16.7
2024-12-08 00:00:00,9,12,39,17139.89,5.41,Alimentos,Sur,14.3,16.7
2024-12-08 00:00:00,9,13,69,43534.86,0.0,Electrónica,Sur,14.3,16.7
2024-12-08 00:00:00,9,14,38,30599.03,8.72,Salud,Sur,14.3,16.7
2024-12-08 00:00:00,9,15,52,14337.44,0.0,Electrónica,Sur,14.3,16.7
2024-12-08 00:00:00,9,16,83,62135.15,4.45,Ropa,Sur,14.3,16.7
2024-12-08 00:00:00,9,17,24,14194.69,7.79,Electrónica,Sur,14.3,16.7
2024-12-08 00:00:00,9,18,24,5376.57,6.13,Hogar,Sur,14.3,16.7
2024-12-08 00:00:00,9,19,52,18278.52,11.94,Electrónica,Sur,14.3,16.7
2024-12-08 00:00:00,9,20,87,30339.51,0.0,Salud,Sur,14.3,16.7
2024-12-08 00:00:00,10,1,62,40502.74,0.0,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,10,2,90,13357.29,6.38,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,10,3,110,34458.13,3.17,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,10,4,81,7779.24,0.0,Ropa,Oeste,13.9,8.9
2024-12-08 00:00:00,10,5,20,4649.39,13.76,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,10,6,63,9302.41,11.77,Hogar,Oeste,13.9,8.9
2024-12-08 00:00:00,10,7,82,58270.26,2.58,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,10,8,77,66898.99,7.72,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,10,9,74,51403.49,9.52,Hogar,Oeste,13.9,8.9
2024-12-08 00:00:00,10,10,96,17020.25,7.07,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,10,11,19,14949.77,0.0,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,10,12,18,7269.14,13.08,Alimentos,Oeste,13.9,8.9
2024-12-08 00:00:00,10,13,105,66248.7,0.0,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,10,14,69,57982.96,4.74,Salud,Oeste,13.9,8.9
2024-12-08 00:00:00,10,15,53,14613.16,0.0,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,10,16,67,50925.89,2.98,Ropa,Oeste,13.9,8.9
2024-12-08 00:00:00,10,17,28,16694.97,7.05,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,10,18,56,11876.04,11.14,Hogar,Oeste,13.9,8.9
2024-12-08 00:00:00,10,19,22,8648.79,1.51,Electrónica,Oeste,13.9,8.9
2024-12-08 00:00:00,10,20,74,25806.02,0.0,Salud,Oeste,13.9,8.9
2024-12-15 00:00:00,1,1,20,13065.4,0.0,Electrónica,Oeste,23.5,5.1
2024-12-15 00:00:00,1,2,68,9716.54,9.86,Alimentos,Oeste,23.5,5.1
2024-12-15 00:00:00,1,3,79,24441.98,4.37,Alimentos,Oeste,23.5,5.1
2024-12-15 00:00:00,1,4,53,5090.12,0.0,Ropa,Oeste,23.5,5.1
2024-12-15 00:00:00,1,5,15,3470.11,14.18,Salud,Oeste,23.5,5.1
2024-12-15 00:00:00,1,6,81,12247.5,9.65,Hogar,Oeste,23.5,5.1
2024-12-15 00:00:00,1,7,82,53926.61,9.84,Alimentos,Oeste,23.5,5.1
2024-12-15 00:00:00,1,8,43,36734.95,9.26,Salud,Oeste,23.5,5.1
2024-12-15 00:00:00,1,9,28,19150.91,10.92,Hogar,Oeste,23.5,5.1
2024-12-15 00:00:00,1,10,91,15637.13,9.93,Electrónica,Oeste,23.5,5.1
2024-12-15 00:00:00,1,11,25,19670.75,0.0,Alimentos,Oeste,23.5,5.1
2024-12-15 00:00:00,1,12,82,36969.56,2.96,Alimentos,Oeste,23.5,5.1
2024-12-15 00:00:00,1,13,115,72558.1,0.0,Electrónica,Oeste,23.5,5.1
2024-12-15 00:00:00,1,14,114,95258.94,5.28,Salud,Oeste,23.5,5.1
2024-12-15 00:00:00,1,15,68,18748.96,0.0,Electrónica,Oeste,23.5,5.1
2024-12-15 00:00:00,1,16,28,21398.61,2.45,Ropa,Oeste,23.5,5.1
2024-12-15 00:00:00,1,17,91,54631.78,6.41,Electrónica,Oeste,23.5,5.1
2024-12-15 00:00:00,1,18,60,12307.06,14.05,Hogar,Oeste,23.5,5.1
2024-12-15 00:00:00,1,19,13,4384.01,15.51,Electrónica,Oeste,23.5,5.1
2024-12-15 00:00:00,1,20,81,28247.13,0.0,Salud,Oeste,23.5,5.1
2024-12-15 00:00:00,2,1,52,33970.04,0.0,Electrónica,Oeste,23.5,5.1
2024-12-15 00:00:00,2,2,85,12615.71,6.37,Alimentos,Oeste,23.5,5.1
2024-12-15 00:00:00,2,3,68,20914.94,4.93,Alimentos,Oeste,23.5,5.1
2024-12-15 00:00:00,2,4,76,7299.04,0.0,Ropa,Oeste,23.5,5.1
2024-12-15 00:00:00,2,5,103,26643.89,4.04,Salud,Oeste,23.5,5.1
2024-12-15 00:00:00,2,6,87,13986.6,3.93,Hogar,Oeste,23.5,5.1
2024-12-15 00:00:00,2,7,71,51278.55,0.99,Alimentos,Oeste,23.5,5.1
2024-12-15 00:00:00,2,8,82,75166.73,2.63,Salud,Oeste,23.5,5.1
2024-12-15 00:00:00,2,9,31,19522.04,17.98,Hogar,Oeste,23.5,5.1
2024-12-15 00:00:00,2,10,86,15910.01,3.03,Electrónica,Oeste,23.5,5.1
2024-12-15 00:00:00,2,11,89,70027.87,0.0,Alimentos,Oeste,23.5,5.1
2024-12-15 00:00:00,2,12,76,31643.42,10.38,Alimentos,Oeste,23.5,5.1
2024-12-15 00:00:00,2,13,59,37225.46,0.0,Electrónica,Oeste,23.5,5.1
2024-12-15 00:00:00,2,14,31,27290.39,0.21,Salud,Oeste,23.5,5.1
2024-12-15 00:00:00,2,15,31,8547.32,0.0,Electrónica,Oeste,23.5,5.1
2024-12-15 00:00:00,2,16,30,23493.22,0.04,Ropa,Oeste,23.5,5.1
2024-12-15 00:00:00,2,17,82,49886.01,5.16,Electrónica,Oeste,23.5,5.1
2024-12-15 00:00:00,2,18,62,13244.45,10.49,Hogar,Oeste,23.5,5.1
2024-12-15 00:00:00,2,19,102,39031.87,4.13,Electrónica,Oeste,23.5,5.1
2024-12-15 00:00:00,2,20,84,29293.32,0.0,Salud,Oeste,23.5,5.1
2024-12-15 00:00:00,3,1,53,34623.31,0.0,Electrónica,Este,19.5,18.8
2024-12-15 00:00:00,3,2,94,13619.03,8.6,Alimentos,Este,19.5,18.8
2024-12-15 00:00:00,3,3,76,23965.02,2.53,Alimentos,Este,19.5,18.8
2024-12-15 00:00:00,3,4,32,3073.28,0.0,Ropa,Este,19.5,18.8
2024-12-15 00:00:00,3,5,75,18110.55,10.42,Salud,Este,19.5,18.8
2024-12-15 00:00:00,3,6,51,8122.32,4.83,Hogar,Este,19.5,18.8
2024-12-15 00:00:00,3,7,99,69344.58,3.98,Alimentos,Este,19.5,18.8
2024-12-15 00:00:00,3,8,96,83227.63,7.91,Salud,Este,19.5,18.8
2024-12-15 00:00:00,3,9,102,67146.52,14.26,Hogar,Este,19.5,18.8
2024-12-15 00:00:00,3,10,38,7121.25,1.78,Electrónica,Este,19.5,18.8
2024-12-15 00:00:00,3,11,70,55078.1,0.0,Alimentos,Este,19.5,18.8
2024-12-15 00:00:00,3,12,66,30259.95,1.32,Alimentos,Este,19.5,18.8
2024-12-15 00:00:00,3,13,53,33439.82,0.0,Electrónica,Este,19.5,18.8
2024-12-15 00:00:00,3,14,74,59743.28,8.48,Salud,Este,19.5,18.8
2024-12-15 00:00:00,3,15,30,8271.6,0.0,Electrónica,Este,19.5,18.8
2024-12-15 00:00:00,3,16,96,71964.99,4.32,Ropa,Este,19.5,18.8
2024-12-15 00:00:00,3,17,53,30715.44,9.65,Electrónica,Este,19.5,18.8
2024-12-15 00:00:00,3,18,27,5770.76,10.44,Hogar,Este,19.5,18.8
2024-12-15 00:00:00,3,19,65,23416.08,9.75,Electrónica,Este,19.5,18.8
2024-12-15 00:00:00,3,20,39,13600.47,0.0,Salud,Este,19.5,18.8
2024-12-15 00:00:00,4,1,88,57487.76,0.0,Electrónica,Centro,27.9,4.4
2024-12-15 00:00:00,4,2,34,5191.89,3.67,Alimentos,Centro,27.9,4.4
2024-12-15 00:00:00,4,3,85,26827.68,2.44,Alimentos,Centro,27.9,4.4
2024-12-15 00:00:00,4,4,83,7971.32,0.0,Ropa,Centro,27.9,4.4
2024-12-15 00:00:00,4,5,67,17373.9,3.81,Salud,Centro,27.9,4.4
